3836,10.5
3584,12.5
3213,14.5
1308,10.5
2482,13.5
2571,10.5
938,7.5
1049,11.5
2925,11.5
1397,11.5
2037,6.5
2437,10.5
113,10.5
3245,14.5
2127,8.5
3687,12.5
3634,7.5
3599,13.5
2854,12.5
1300,10.5
3334,9.5
2621,13.5
3766,11.5
1011,11.5
3236,9.5
2731,9.5
455,12.5
3578,11.5
1454,7.5
2384,12.5
508,12.5
2418,19.5
818,7.5
3688,12.5
292,16.5
3798,11.5
2389,12.5
4087,11.5
742,15.5
3286,15.5
4001,7.5
1551,8.5
296,7.5
3463,12.5
2591,9.5
1197,13.5
2725,9.5
694,5.5
978,9.5
3261,13.5
815,8.5
3341,13.5
463,6.5
3309,10.5
3750,9.5
3743,13.5
547,8.5
1250,6.5
2226,8.5
3062,12.5
3316,17.5
2131,7.5
2814,5.5
2835,9.5
267,9.5
52,11.5
234,13.5
1542,8.5
2092,11.5
2868,8.5
427,20.5
2054,8.5
2011,9.5
2810,11.5
801,11.5
3986,11.5
753,14.5
1497,11.5
2366,20.5
1185,10.5
1695,9.5
3570,10.5
3869,10.5
2223,15.5
885,11.5
1931,10.5
1568,9.5
458,11.5
4070,8.5
1912,11.5
1936,12.5
543,9.5
2417,12.5
3548,8.5
4047,12.5
439,14.5
3036,12.5
3163,10.5
308,15.5
4121,10.5
1328,11.5
2687,11.5
2231,10.5
3500,9.5
999,12.5
204,9.5
1351,13.5
502,16.5
884,11.5
314,24.5
2017,13.5
842,10.5
3714,12.5
3839,9.5
3969,7.5
3575,9.5
4166,11.5
1230,8.5
3373,20.5
4138,12.5
2136,10.5
2900,10.5
2365,13.5
2155,17.5
3932,12.5
1880,11.5
3904,17.5
845,10.5
3116,11.5
3715,12.5
2369,13.5
921,6.5
933,8.5
3772,10.5
2672,9.5
2103,10.5
503,14.5
3203,18.5
3666,9.5
115,12.5
2479,15.5
1111,9.5
865,11.5
1342,11.5
2309,14.5
2719,6.5
1985,14.5
1400,12.5
1496,10.5
2730,7.5
2548,5.5
3008,13.5
3325,11.5
4007,12.5
2546,5.5
1857,9.5
2394,15.5
2087,12.5
1129,9.5
2888,9.5
2598,10.5
1025,12.5
3180,8.5
3615,10.5
3274,19.5
2647,9.5
3177,16.5
3727,8.5
907,7.5
2753,9.5
3518,12.5
166,21.5
4064,10.5
172,9.5
4093,12.5
235,10.5
2166,7.5
3856,10.5
2902,10.5
2217,14.5
2791,11.5
1675,8.5
2618,14.5
54,8.5
1557,9.5
592,19.5
3959,12.5
2492,12.5
2245,10.5
1507,11.5
93,11.5
2306,13.5
877,11.5
3916,11.5
1121,10.5
1134,9.5
2330,10.5
1898,10.5
1836,7.5
534,11.5
2595,12.5
1824,6.5
2350,13.5
2680,11.5
3386,14.5
3102,9.5
2654,10.5
2098,9.5
3748,7.5
1849,8.5
1098,8.5
2080,10.5
3197,8.5
2530,10.5
2169,5.5
1920,10.5
2996,11.5
1418,12.5
937,8.5
2109,14.5
3301,12.5
3517,12.5
3230,12.5
2107,16.5
3068,13.5
1889,8.5
3126,12.5
276,13.5
2895,11.5
585,12.5
521,6.5
1863,10.5
352,13.5
1550,9.5
2333,14.5
3744,6.5
3621,9.5
3847,10.5
3448,8.5
1864,10.5
2052,9.5
4170,11.5
2918,10.5
3648,10.5
3617,10.5
3447,9.5
859,9.5
1044,9.5
2911,12.5
1729,12.5
1571,9.5
4078,11.5
1628,10.5
362,21.5
472,10.5
2068,10.5
1526,11.5
1615,9.5
445,10.5
4074,9.5
1015,10.5
1862,9.5
147,10.5
3771,11.5
1333,10.5
3073,11.5
3281,12.5
486,12.5
3462,11.5
2673,10.5
1546,8.5
607,11.5
3015,7.5
3136,12.5
3113,8.5
1750,13.5
3152,12.5
3536,9.5
1625,11.5
160,14.5
1519,11.5
3906,5.5
3576,12.5
2889,9.5
2853,9.5
23,10.5
10,15.5
4123,9.5
734,19.5
3650,9.5
1642,14.5
4158,9.5
2139,15.5
3185,12.5
3204,16.5
1019,12.5
3389,17.5
2003,7.5
2990,10.5
1288,8.5
2845,11.5
1419,13.5
2061,9.5
785,16.5
485,14.5
832,10.5
423,9.5
295,7.5
20,12.5
3930,22.5
1911,11.5
3760,10.5
2002,8.5
2408,16.5
4020,12.5
1581,9.5
2163,10.5
3513,10.5
1833,7.5
1998,8.5
2954,13.5
3830,15.5
3270,14.5
2346,14.5
2501,10.5
621,19.5
2441,11.5
1200,11.5
2004,8.5
3532,8.5
1003,10.5
1811,12.5
498,12.5
668,14.5
1340,10.5
4147,12.5
2295,11.5
1981,13.5
2174,14.5
2534,13.5
1140,10.5
1343,11.5
2941,11.5
608,11.5
2558,7.5
2949,12.5
4134,10.5
4080,9.5
3886,8.5
350,9.5
2915,11.5
61,10.5
2157,18.5
4095,12.5
3663,10.5
1484,10.5
1239,8.5
388,15.5
1499,10.5
3881,11.5
3084,6.5
499,11.5
1963,10.5
3710,12.5
3413,10.5
643,8.5
3124,11.5
2373,13.5
1792,10.5
535,12.5
586,11.5
763,15.5
2784,10.5
3479,8.5
3022,9.5
873,12.5
2246,11.5
2937,11.5
1168,9.5
2877,10.5
947,10.5
479,17.5
2428,11.5
722,16.5
2038,6.5
1136,8.5
3958,10.5
3998,7.5
3861,15.5
3537,7.5
1728,15.5
2141,8.5
3445,9.5
2852,10.5
2961,11.5
2685,11.5
2323,9.5
1335,10.5
3529,7.5
3215,12.5
1155,9.5
3082,12.5
3342,15.5
624,16.5
2334,24.5
2797,12.5
1677,10.5
561,14.5
6,21.5
3898,11.5
1174,10.5
3728,11.5
949,7.5
1578,9.5
470,10.5
676,13.5
3601,9.5
384,11.5
3849,7.5
1017,12.5
1619,11.5
1477,9.5
530,21.5
2271,15.5
2689,10.5
2228,13.5
94,16.5
2200,14.5
1226,7.5
851,10.5
3590,12.5
3997,7.5
3188,17.5
420,15.5
1662,10.5
2587,10.5
1827,7.5
2603,10.5
83,22.5
532,13.5
773,10.5
1871,10.5
2520,10.5
4114,10.5
3131,12.5
886,13.5
1763,13.5
2561,7.5
4106,12.5
4132,11.5
1440,8.5
25,12.5
3825,12.5
797,10.5
3260,14.5
2286,10.5
557,13.5
3294,15.5
3841,12.5
1549,8.5
3656,12.5
316,15.5
483,20.5
764,15.5
1790,11.5
19,10.5
1506,10.5
108,10.5
3324,13.5
4008,13.5
3353,9.5
3664,10.5
1229,7.5
3657,8.5
962,9.5
3780,11.5
3724,8.5
1952,11.5
1856,12.5
2726,8.5
2676,11.5
1562,8.5
1357,12.5
3302,16.5
755,14.5
3251,9.5
803,8.5
2395,15.5
3107,6.5
4171,9.5
2748,10.5
2308,12.5
889,12.5
568,8.5
2681,10.5
3605,9.5
2826,10.5
1589,10.5
1972,13.5
1358,12.5
1032,12.5
3011,9.5
1924,9.5
3090,11.5
3481,7.5
164,17.5
2804,10.5
3013,9.5
221,12.5
3287,13.5
300,10.5
3268,12.5
959,8.5
1459,7.5
3480,9.5
2720,8.5
3438,7.5
1919,11.5
2386,15.5
682,8.5
1616,10.5
2739,8.5
1151,8.5
2655,8.5
670,15.5
2031,11.5
905,6.5
2311,8.5
2922,12.5
1604,11.5
2539,14.5
599,17.5
434,14.5
1093,8.5
1592,10.5
2095,8.5
2039,7.5
3736,11.5
1934,10.5
609,13.5
3807,9.5
1505,9.5
2159,13.5
1503,11.5
631,8.5
40,10.5
28,16.5
2891,9.5
4137,12.5
2738,9.5
386,13.5
2847,9.5
1323,10.5
3459,9.5
3557,9.5
3990,11.5
941,8.5
415,16.5
3602,6.5
373,15.5
3454,9.5
1872,10.5
1235,8.5
606,10.5
1854,9.5
2464,12.5
3240,16.5
1896,10.5
2582,7.5
526,4.5
1823,12.5
3652,11.5
1652,11.5
2243,11.5
2291,11.5
1398,12.5
2186,10.5
2688,9.5
3337,16.5
1453,7.5
3761,11.5
3129,11.5
1635,10.5
2931,10.5
2015,9.5
4141,12.5
1663,9.5
3808,11.5
3752,9.5
1480,10.5
2466,10.5
1817,10.5
2764,10.5
2659,9.5
2945,12.5
2140,11.5
1306,10.5
2563,8.5
1954,12.5
2756,9.5
2908,10.5
2505,7.5
652,12.5
2952,13.5
2801,11.5
450,17.5
1145,10.5
979,9.5
806,7.5
3096,10.5
2930,12.5
4068,8.5
3289,16.5
2805,12.5
2645,9.5
2493,9.5
2065,9.5
3365,12.5
3892,14.5
653,8.5
2746,9.5
282,10.5
2928,12.5
2300,11.5
710,8.5
165,15.5
1530,12.5
2399,18.5
3086,8.5
1599,12.5
2578,10.5
2851,13.5
3742,14.5
16,8.5
1525,12.5
2602,9.5
8,10.5
4063,12.5
9,20.5
2609,12.5
2692,10.5
1933,16.5
3304,17.5
1307,9.5
856,10.5
366,12.5
2091,9.5
2741,9.5
1629,11.5
2881,9.5
2303,12.5
2448,8.5
595,14.5
2974,13.5
3571,10.5
3620,10.5
58,5.5
1191,11.5
116,12.5
657,17.5
505,16.5
589,14.5
2846,11.5
2116,7.5
104,13.5
2972,14.5
133,8.5
1319,10.5
3503,12.5
550,18.5
645,12.5
853,10.5
90,16.5
1723,13.5
1514,12.5
838,9.5
3283,12.5
237,4.5
1540,9.5
3178,9.5
2167,6.5
1591,9.5
3669,10.5
2358,21.5
1325,9.5
3105,6.5
3545,9.5
1829,7.5
475,18.5
2198,7.5
2860,11.5
2540,14.5
699,17.5
705,11.5
190,14.5
481,18.5
1932,12.5
1884,8.5
3205,10.5
560,9.5
2000,10.5
1463,10.5
3151,22.5
2253,12.5
3976,8.5
4128,9.5
770,12.5
3101,12.5
3707,12.5
1595,10.5
1537,6.5
751,11.5
897,7.5
2737,10.5
1683,13.5
2630,7.5
3125,11.5
2315,18.5
2332,10.5
416,21.5
3693,12.5
3931,18.5
864,12.5
1108,9.5
195,13.5
2969,11.5
706,12.5
1060,8.5
3449,8.5
1374,10.5
404,8.5
3343,14.5
1415,12.5
1339,9.5
1105,7.5
2088,13.5
3323,13.5
1301,10.5
1352,11.5
807,16.5
2935,11.5
121,8.5
2132,11.5
2747,11.5
1766,8.5
137,10.5
858,11.5
1762,13.5
173,9.5
831,7.5
1487,9.5
2917,11.5
2082,11.5
2948,9.5
2585,9.5
212,13.5
1464,10.5
2375,11.5
407,17.5
1153,10.5
1468,9.5
772,9.5
37,9.5
2260,11.5
280,16.5
2126,11.5
3486,9.5
738,15.5
103,11.5
3149,25.5
903,7.5
3296,15.5
916,7.5
3052,10.5
662,11.5
1902,12.5
3159,7.5
2700,14.5
1285,8.5
633,10.5
1084,8.5
2359,14.5
3594,13.5
1543,8.5
1311,12.5
3059,12.5
681,11.5
2288,7.5
1886,10.5
551,14.5
2524,12.5
2605,10.5
2691,10.5
2766,9.5
1850,9.5
2677,10.5
1688,12.5
3732,11.5
3676,11.5
1800,10.5
1759,13.5
3394,14.5
545,12.5
693,10.5
437,15.5
3385,14.5
1747,16.5
726,11.5
1704,11.5
3961,11.5
3253,7.5
3007,15.5
2470,12.5
3612,11.5
3858,13.5
3226,11.5
3338,17.5
3357,9.5
1555,9.5
4009,9.5
1291,14.5
2778,9.5
4079,9.5
293,20.5
1882,9.5
203,14.5
380,16.5
1860,11.5
3368,14.5
3706,12.5
3855,9.5
1771,9.5
1894,12.5
3455,10.5
1452,10.5
2259,14.5
1776,10.5
1045,11.5
3420,11.5
1861,9.5
3872,10.5
1951,11.5
1633,11.5
3256,13.5
619,8.5
3586,12.5
359,17.5
528,13.5
880,12.5
1466,9.5
3476,8.5
1304,10.5
3378,9.5
854,11.5
3060,12.5
4072,9.5
1798,12.5
3894,13.5
1544,7.5
2148,9.5
429,19.5
2906,9.5
1614,9.5
2735,9.5
2475,13.5
3577,12.5
3416,8.5
2767,11.5
2177,15.5
708,11.5
1292,10.5
1834,8.5
733,14.5
81,13.5
1927,10.5
1994,7.5
2823,8.5
2129,13.5
1043,13.5
2584,10.5
2199,22.5
4101,12.5
3699,12.5
346,10.5
4027,7.5
1116,9.5
600,18.5
4169,11.5
2960,11.5
2473,15.5
929,7.5
1217,6.5
2154,11.5
1820,14.5
3085,7.5
1612,10.5
224,11.5
3244,20.5
1332,11.5
247,10.5
2946,12.5
3511,12.5
2244,12.5
2976,9.5
1582,10.5
1869,10.5
2195,6.5
3121,8.5
517,6.5
3935,12.5
1144,9.5
98,8.5
2485,9.5
1282,10.5
2329,16.5
1923,11.5
3692,12.5
824,8.5
3848,15.5
4153,9.5
2348,17.5
899,6.5
3114,8.5
4026,8.5
3004,12.5
4034,8.5
1329,9.5
2230,14.5
2517,8.5
126,7.5
841,10.5
2849,11.5
1120,8.5
2400,14.5
868,11.5
3034,11.5
2619,9.5
1897,14.5
588,15.5
3793,15.5
3952,6.5
4038,12.5
2757,10.5
2871,8.5
3452,9.5
1657,10.5
533,10.5
3778,10.5
2175,13.5
1731,12.5
3319,20.5
3095,10.5
909,8.5
3773,10.5
3963,5.5
830,7.5
400,10.5
461,13.5
2836,10.5
2973,13.5
3800,13.5
2777,10.5
2458,5.5
901,7.5
3552,9.5
1012,11.5
656,18.5
2074,12.5
4173,11.5
1132,10.5
2903,9.5
1547,7.5
297,5.5
833,8.5
575,12.5
2269,13.5
22,13.5
1161,9.5
3655,10.5
2863,12.5
559,14.5
667,16.5
574,11.5
4021,11.5
182,11.5
1813,10.5
62,11.5
3647,9.5
1585,10.5
2099,11.5
3815,9.5
1718,12.5
3845,12.5
414,15.5
3232,14.5
604,13.5
581,15.5
3273,14.5
419,14.5
3554,9.5
2674,10.5
1687,10.5
2750,9.5
1020,11.5
3088,9.5
2745,9.5
3889,13.5
2472,15.5
522,10.5
1338,11.5
2742,9.5
601,11.5
1937,10.5
3884,10.5
928,7.5
3127,10.5
558,14.5
1236,7.5
1838,9.5
1297,10.5
1039,7.5
3001,12.5
3050,13.5
3616,15.5
1764,6.5
2824,8.5
2102,10.5
518,5.5
515,7.5
2521,10.5
1689,11.5
495,16.5
781,13.5
372,20.5
2474,15.5
1572,10.5
1083,8.5
2452,10.5
1449,7.5
3453,9.5
4167,10.5
1298,11.5
1238,9.5
36,17.5
2414,10.5
1658,9.5
2143,11.5
1221,6.5
2188,13.5
3229,13.5
1583,8.5
584,12.5
4035,12.5
3903,17.5
4155,7.5
2335,24.5
2214,9.5
1034,10.5
1114,10.5
1712,10.5
514,6.5
154,13.5
1641,10.5
2782,9.5
3603,8.5
1147,10.5
3398,10.5
3897,18.5
3444,10.5
69,7.5
2398,15.5
3982,7.5
1171,9.5
379,13.5
2090,18.5
3810,9.5
958,9.5
3583,10.5
3118,9.5
1765,7.5
306,4.5
3564,10.5
156,14.5
3313,12.5
3364,12.5
3722,10.5
2165,10.5
2718,8.5
1141,11.5
3791,12.5
159,14.5
1429,4.5
2507,8.5
3852,13.5
142,17.5
2267,16.5
3166,19.5
1569,9.5
3317,8.5
1318,10.5
3955,10.5
1797,9.5
1903,11.5
2014,11.5
1341,11.5
3382,16.5
1819,12.5
1376,11.5
3926,15.5
2560,8.5
0,16.5
3033,9.5
1752,12.5
1109,10.5
290,18.5
2769,12.5
2927,13.5
4097,10.5
4176,13.5
2537,12.5
1014,10.5
336,15.5
3659,10.5
4054,11.5
3910,14.5
3307,10.5
3012,8.5
3451,9.5
4031,9.5
2820,7.5
2128,13.5
353,10.5
325,8.5
3704,12.5
348,9.5
1394,16.5
4144,12.5
3642,9.5
3242,16.5
721,14.5
2955,16.5
2069,10.5
3275,13.5
1247,9.5
2119,10.5
1705,12.5
651,7.5
2347,12.5
2758,11.5
2339,18.5
2185,10.5
1646,10.5
1038,11.5
1730,12.5
2266,15.5
2800,12.5
2151,19.5
1512,10.5
2519,8.5
3494,10.5
966,8.5
4006,10.5
3288,16.5
329,9.5
2381,6.5
232,23.5
945,9.5
1234,6.5
707,11.5
283,15.5
3120,10.5
805,8.5
1528,14.5
904,9.5
861,13.5
2842,10.5
1175,11.5
2413,13.5
2162,12.5
4053,11.5
2287,8.5
285,11.5
2657,10.5
1433,7.5
2013,11.5
177,9.5
2170,8.5
1469,9.5
665,11.5
1366,10.5
3409,8.5
3233,13.5
3902,5.5
2041,9.5
1651,9.5
1424,12.5
2276,15.5
1941,12.5
35,9.5
402,8.5
2250,12.5
926,8.5
3726,9.5
436,8.5
273,16.5
441,9.5
1914,11.5
2033,11.5
872,10.5
4172,12.5
3804,8.5
2698,10.5
1413,14.5
3310,14.5
1791,11.5
1775,9.5
3110,9.5
2424,7.5
1219,7.5
3674,13.5
3580,11.5
736,13.5
3405,8.5
821,7.5
1309,11.5
3254,8.5
2207,9.5
2568,8.5
491,14.5
3249,7.5
304,11.5
3502,11.5
512,11.5
788,10.5
2449,10.5
1876,10.5
1742,12.5
2693,10.5
2699,12.5
1087,9.5
2982,10.5
1213,6.5
925,8.5
1987,5.5
2989,10.5
996,12.5
1842,8.5
672,20.5
387,11.5
1684,10.5
3138,11.5
3278,13.5
579,18.5
440,11.5
1977,14.5
3345,13.5
4125,10.5
944,7.5
3788,9.5
3720,8.5
3980,8.5
2536,13.5
1442,6.5
3347,12.5
1721,11.5
4055,10.5
4159,10.5
3746,8.5
554,10.5
30,11.5
541,12.5
2035,10.5
1159,11.5
2541,10.5
1726,13.5
2740,9.5
1367,11.5
299,10.5
3054,13.5
2220,9.5
936,8.5
2564,7.5
3515,13.5
2117,8.5
4082,10.5
1908,10.5
3005,14.5
955,9.5
3956,13.5
446,14.5
3895,14.5
3853,10.5
3164,14.5
1925,12.5
4018,9.5
1067,6.5
1481,10.5
337,17.5
2160,20.5
2575,8.5
1146,10.5
3667,12.5
3038,10.5
3223,9.5
874,12.5
382,11.5
3867,16.5
2008,8.5
1566,10.5
1207,12.5
2988,10.5
1263,9.5
2583,9.5
1626,9.5
1584,7.5
2887,10.5
3434,7.5
1258,9.5
1482,9.5
1458,8.5
2382,12.5
263,5.5
3890,17.5
975,9.5
2402,17.5
2831,8.5
3291,10.5
2257,14.5
2656,8.5
1327,12.5
7,17.5
523,6.5
3962,11.5
1438,8.5
3156,11.5
3843,17.5
145,11.5
2045,9.5
4120,8.5
3738,10.5
3427,14.5
2213,18.5
2256,9.5
274,14.5
2637,8.5
2622,14.5
1167,9.5
4090,12.5
228,12.5
3525,7.5
3711,12.5
1983,12.5
3277,16.5
3944,21.5
1877,9.5
798,12.5
2799,11.5
2938,12.5
3943,15.5
